Temparature,Humidity,Soil Moisture,Soil Type,Crop Type,Nitrogen,Potassium,Phosphorous,Fertilizer Name
20.30913233057735,77.13274250350901,47.12736593269257,Clayey,Millets,28.999644571310085,40.5902836640208,43.90859931267758,Urea
23.81822062300692,50.738994275606274,49.41119497105262,Black,Tobacco,11.180606012821478,40.32639422178934,26.84074400428417,Urea
21.943529875415372,64.6002890679668,69.60215400417053,Sandy,Wheat,4.202520457095721,41.32119215783867,30.5498895709121,Urea
22.732426628840578,68.35643987640475,52.11279907631631,Clayey,Paddy,8.895304309433955,22.68620830783374,27.593425693388294,Urea
30.226847977218757,60.060651787487984,61.931807158671006,Red,Maize,19.498917923332954,38.873780083083034,36.059006317731104,Urea
26.759903137030715,55.02331810559776,33.75927759363476,Clayey,Tobacco,17.34840422988522,28.967940543973803,16.078268213902263,Urea
31.816665211380215,41.220009997561974,31.493927549968575,Sandy,Millets,24.678016819789747,18.811815379556542,25.805719242337886,Urea
25.43085831639484,78.61007321563079,48.29060646454914,Black,Paddy,25.26069225035944,27.340617151700357,20.83140101984619,Urea
22.654908444859394,78.78147468456636,58.58380416719808,Loamy,Barley,1.2320255030362737,28.005622127422264,26.964627043343835,Urea
20.50701486830915,78.505936587117,63.439204820488236,Sandy,Barley,20.87922618281094,20.19882960212537,27.268588332428095,Urea
24.795747183148066,43.75493160325167,37.31463988429229,Clayey,Tobacco,28.03841992019129,30.500887722797,34.14811781530051,Urea
34.60078633123637,41.908645107665954,52.64148841976305,Red,Millets,4.759393429274731,25.256390001492047,18.604939434169264,Urea
21.8831397653712,52.45653237565177,69.18042114486033,Clayey,Paddy,5.259908096680156,37.90093269011733,15.514833054952508,Urea
23.464037398200304,57.35406596951892,45.94018937589494,Loamy,Barley,18.475502941566493,16.359120293161336,34.052809526029314,Urea
38.66872616158966,60.04159535661037,51.5750979360025,Loamy,Wheat,20.518913081944234,43.31674813682271,33.47553493169741,Urea
37.343978671100075,65.45614389784045,62.03797178729599,Clayey,Maize,20.31505027148945,18.855010597017305,32.201011250158004,Urea
36.41278951487911,65.03758680406291,62.817073750850724,Red,Tobacco,19.54454315573364,23.218833819634014,21.20053079630236,Urea
20.364436513030995,43.77771843023714,57.320270936654275,Loamy,Tobacco,2.13565945380687,40.34625932908364,24.569268908812838,Urea
36.28936965177871,51.274190990936,34.726593104866254,Red,Wheat,20.902114960924518,41.32416040581159,33.86828540339652,Urea
36.06961860769697,51.28138290285226,37.09758175118891,Red,Barley,22.51844254922575,44.7151542600202,39.20504217801792,Urea
25.000328984322095,63.22176049375639,64.68466428838889,Sandy,Maize,16.856000764313208,35.39534339700737,22.157905793710206,Urea
22.062477376718654,76.10211626718267,50.21009489791429,Sandy,Paddy,24.793723983232248,41.86569685488601,24.601488030918354,Urea
20.216753029605968,76.21527905677056,33.65146707144534,Black,Barley,9.579409127712445,43.51821440812668,43.50185901152415,Urea
32.63674424339598,57.937820879132786,41.72843086792258,Sandy,Millets,9.859936361097478,37.5712358831304,35.175553682311154,Urea
38.61858211374585,78.9699283413764,69.83724968121317,Black,Barley,1.6761346403205013,31.37747310494967,37.111066703730266,Urea
39.3730388794827,67.52120040700156,63.47855496949495,Loamy,Wheat,26.00606115932524,27.782744251408232,40.15442291291955,Urea
36.437201185807126,68.24968908625985,33.25395122567599,Sandy,Tobacco,2.5451314225557575,26.22812387268361,44.59918735503526,Urea
36.25599134515005,77.88994309535434,69.44004255291483,Clayey,Paddy,22.601345557768248,17.505021500960062,26.287787565927474,Urea
31.1680849947161,56.96888036987905,66.25417540378945,Red,Tobacco,3.3359244691845404,15.340609343022573,29.778753128725775,Urea
21.126065513636746,44.752716650722874,34.701049871084194,Sandy,Paddy,19.476309063481906,32.50106295291479,37.3813463779627,Urea
25.714241725637216,74.7439651275784,38.9438335407781,Clayey,Millets,28.89667618321834,44.09636480122917,15.36463424069449,Urea
20.868015665963455,76.98573320894384,66.76462861114638,Sandy,Wheat,7.589705039677233,17.26303641269308,35.862333693199425,Urea
33.914973779692346,58.18164259071093,55.10232320336254,Red,Barley,17.529429357693008,16.363391410243736,42.034740314729675,Urea
39.008229681531176,75.61055135563666,48.22627011142852,Loamy,Barley,18.603977934046103,20.64363479171284,23.32143548943398,Urea
24.587894914098992,50.63751699856956,44.41380380821073,Sandy,Wheat,7.798495885627881,15.969478533289514,28.59722540486493,Urea
28.224134417443725,64.11127528093195,40.8383057006052,Black,Millets,3.995553756712491,43.215954814061504,17.286011387974895,Urea
32.2683039187158,56.729721451624755,67.30913933416053,Sandy,Tobacco,25.98191668501225,15.79100923491756,16.356560103185682,Urea
36.21106661563665,79.49104517259778,36.01667564414113,Black,Wheat,17.823921460564055,44.09743193443809,26.426725698930646,Urea
36.76657409422276,58.74772639179881,46.592780093506605,Sandy,Millets,8.202212157921187,40.9416712876516,16.691264899527813,Urea
39.99435346572261,79.86547348295622,52.2172682241051,Sandy,Millets,23.069622455415313,40.48942172032234,43.34297189647284,Urea
29.01088270620187,45.1663766060598,68.1620410903489,Loamy,Paddy,18.1852390335264,35.15102053217571,21.85928416510388,Urea
25.373449640506145,40.88738968121206,49.926607465835716,Sandy,Tobacco,14.286320903670426,24.233317193131484,39.94114470187503,Urea
39.35947530879646,43.536328934625864,61.67271357878532,Clayey,Millets,17.69867691412908,27.616073359952253,29.401379010554255,Urea
32.78722713948485,72.20178670077448,66.12604234706505,Loamy,Tobacco,18.51791136291876,33.24263548625656,44.41388175277133,Urea
31.096312170844513,43.64008364205321,59.05588130600913,Loamy,Maize,16.423389206973347,42.31413835209819,28.527313422483132,Urea
33.95283742986926,71.85887102695509,48.373872317846896,Clayey,Barley,25.26274245056129,16.987079335555975,38.067532239461926,Urea
32.416113688441826,53.89653632901657,38.36523164314057,Black,Tobacco,17.38949803415215,31.1179025014221,25.24689631369635,Urea
33.95335147393864,47.20269089397194,57.86005864908316,Loamy,Millets,12.349836430725844,30.457081645926326,41.229528145632514,Urea
23.845780376173416,41.63474465065916,36.75740252288658,Sandy,Millets,8.35771017095876,17.661076012711668,20.310314528302406,Urea
29.215575360654515,48.2533487362317,44.57079444192302,Sandy,Wheat,15.102518125645707,16.179364195232967,35.71184485888096,Urea
33.75569434192166,60.46628054189045,36.27910730864775,Sandy,Maize,11.318578957262178,41.04903321106761,15.077850731509397,Urea
23.690420387127546,48.37397293346841,44.81888411165528,Loamy,Millets,14.53568955573064,26.067409187093173,33.54764314590888,Urea
21.24682725022483,45.909563676249064,35.32467714349913,Red,Millets,20.61496516209993,37.48848696025762,40.33322017900886,Urea
37.344299621494464,54.16586683172502,45.8865533001633,Sandy,Wheat,3.146074995974427,20.46851635427874,37.12215618281458,Urea
24.22896013993089,53.09989408711658,34.79048527277005,Black,Wheat,26.715818422196847,35.37306957433469,32.80777360662146,Urea
29.968843978581145,43.47681152349695,51.48426167274191,Black,Barley,17.605233540626372,27.94978638689038,37.3631842255299,Urea
25.67551811597449,54.5232918559454,55.836689653264045,Clayey,Wheat,17.123349140067358,44.59545746378939,25.68290177693539,Urea
24.74453583471989,44.071298904816146,36.114365567373284,Sandy,Maize,7.378731851535244,20.59701072153917,19.82044119778667,Urea
30.490227791405093,56.41587307958646,69.29514467634425,Red,Tobacco,3.3611670650415704,44.08411299826106,26.935667971372247,Urea
39.50134325890285,59.629951170351376,58.91584386487103,Loamy,Maize,24.625844194600578,31.051101961347317,36.55371812509661,Urea
36.771651174052494,48.20310240597836,68.71976266016938,Red,Wheat,21.328574365102448,37.08741551095464,20.985207820149594,Urea
32.21240084883265,51.54522212961023,53.24952885690449,Sandy,Tobacco,4.630881458226069,30.977682976547577,29.434203055644524,Urea
26.732085563878414,45.376587077558966,32.53499881891071,Sandy,Millets,29.698806971698357,39.29623337563905,24.67061534924169,Urea
20.054217988286595,44.66784256566725,48.92664804207569,Clayey,Tobacco,18.18305643167516,18.20097750340308,38.82868349899387,Urea
34.91949051097436,56.340731717436675,67.31752268399819,Sandy,Tobacco,29.72788429372172,26.37685754891401,21.150054301597116,Urea
20.961892879281756,71.2605792700566,63.117635487099676,Clayey,Millets,22.515057742959407,39.753980300783915,38.986113927585464,Urea
24.713834921299995,65.35034254880709,66.31464521850063,Black,Millets,9.485897468894839,35.48946190251397,32.649200273851704,Urea
26.02755748328284,69.90437520705004,50.10881560369917,Clayey,Maize,6.96638085440452,26.516736641196342,41.987237198237054,Urea
30.85698621226818,57.2611257254577,43.31263143649937,Clayey,Wheat,21.916474104279043,20.001922799801495,35.81152822210015,Urea
30.66922183952643,75.7557033220383,61.54388844898123,Sandy,Tobacco,4.550246391982535,22.45467419443397,24.351662033866447,Urea
24.090891863389267,68.56256328894457,49.75925948523451,Red,Millets,22.639058755803497,31.094440544537843,18.08748092232435,Urea
22.54977324663965,55.89149162241469,61.89181463118214,Loamy,Maize,4.497522820463214,36.66757705179199,21.877541856979246,Urea
32.82295265770595,67.75793777868401,51.70897773390385,Loamy,Tobacco,7.553971767208583,20.44793150404277,25.370879805117582,Urea
24.54701966059974,56.94387449681932,41.51718465902904,Loamy,Wheat,18.448507894579635,19.173485824291856,42.35557226528894,Urea
25.120310637073246,69.04382344249603,53.71851621035286,Clayey,Barley,3.066379926755988,38.7025391137226,42.562515667822396,Urea
35.42493337039476,54.97741478881688,32.75686157468875,Black,Wheat,2.3196319646636177,40.21318895941269,18.127408981554286,Urea
22.264760916815106,79.39364795849337,63.555923457837366,Black,Millets,3.739880436098005,41.09689086186385,42.625256478521166,Urea
27.58611396771098,69.76998607373156,38.2231923350255,Red,Wheat,23.633696661434772,18.428019001670634,33.111645951904165,Urea
37.27036281225914,76.9184092719394,48.62800489275253,Black,Paddy,14.425109342672206,32.61204672409701,42.55364174817903,Urea
38.25498925758258,49.929057710286074,53.10527816366189,Clayey,Maize,4.965399522839214,24.344195133982723,16.01637480739785,Urea
32.64528575839061,40.523778263533345,56.541494880668424,Red,Millets,5.341079006092543,19.45988183259339,43.832109524083656,Urea
23.689257428377122,51.983836470659085,42.397477050744435,Clayey,Wheat,11.919543463727937,38.99346066222808,27.80366716010248,Urea
20.730993356961896,58.88267780439997,52.59364533050466,Loamy,Tobacco,1.971259182850571,28.598665042440828,38.26582850085032,Urea
28.81525493876456,56.03052243501304,52.38561325232872,Black,Barley,4.657207377921376,40.85356863040552,20.457843914858135,Urea
25.414893462871078,65.75998172956062,46.34936684392386,Clayey,Wheat,0.7615906698103458,36.47916686542193,19.68457792098571,Urea
31.034451905186796,50.155542561732176,37.844523987738114,Clayey,Maize,15.165236373181013,25.17813737688573,32.851469391012614,Urea
37.74920965027006,62.26886339133465,58.832523852420266,Black,Paddy,24.159449020737153,33.09592206530939,44.661863458663284,Urea
38.888194511545464,45.64327395110854,46.25569233094088,Sandy,Millets,9.719701833203988,33.99722324732882,17.60775044851048,Urea
20.530644077476396,47.257417403591894,53.32166243878768,Red,Maize,12.642736517774939,39.523306852153226,41.780151332309245,Urea
25.188468668625852,55.18769632669068,53.611797700592305,Sandy,Barley,8.041909224686288,27.282349565737213,33.72446723547402,Urea
37.22136039949443,48.780421003238345,68.9818906079548,Black,Tobacco,23.392763243640925,31.973298598996813,18.427137777611904,Urea
29.421309053876286,47.28428555286333,49.39113468601384,Sandy,Wheat,15.373729676457648,35.96537559482714,37.25060832685997,Urea
22.78712148145648,73.39720947197196,69.37608722814208,Black,Tobacco,15.770705469080575,23.169219795581068,20.150378575449103,Urea
38.28597613120998,44.710043315605645,53.06065902057014,Loamy,Paddy,8.22165662061618,34.542611650555926,31.6253400754738,Urea
24.128425435212066,40.43983314633922,35.47542520275229,Red,Millets,27.000559255443154,32.92239306510925,41.216702326875456,Urea
33.30073349092511,47.014851144937985,66.5764778369984,Loamy,Paddy,12.563115746762193,30.567531158485124,26.494155847484926,Urea
39.17254354626441,47.37483682715853,33.61347842310431,Black,Paddy,23.129577766064354,40.112369721090886,17.047491160622748,Urea
34.380918103684905,51.884868624927,52.656185611875884,Clayey,Wheat,14.28151206597299,43.10489217974274,34.91013496087945,Urea
25.398224447843898,61.593711156327736,36.480555115663385,Black,Barley,25.245889809301303,43.65708938170437,40.39223547943672,Urea
32.46665101809981,58.96949234801478,43.77534928176933,Loamy,Wheat,10.546204834026565,36.14776649066859,27.38380651820257,Urea
24.928040664782138,72.76409270696799,61.976635158759166,Black,Millets,20.840894125632804,32.706920006072615,23.16435411689888,Urea
21.831641466532684,76.69254301848972,35.472745236758456,Black,Millets,28.50712061462407,20.55398786515859,28.380173188738674,Urea
35.180716910776994,68.96413317092555,55.489263191579475,Black,Barley,29.417304005399643,34.3999475735149,42.10091437908075,Urea
21.0319161331742,66.79669858200157,31.766617508404007,Loamy,Tobacco,17.64791270909793,31.67419744311539,44.980604986975045,Urea
22.41045157572929,69.24094685833126,37.703961111425215,Red,Maize,3.458460637418531,38.86025513877292,27.652879791915375,Urea
26.382009464865114,73.1566189660271,31.480305388619705,Loamy,Maize,17.88809635446159,18.617006573318363,21.90026511863109,Urea
33.9257755175628,53.59499855072265,58.99067086115046,Clayey,Tobacco,1.960690223968271,31.184738771260115,24.45871013491831,Urea
26.3750500586414,65.03565505748037,65.43910992944748,Loamy,Barley,18.475895645469137,15.732023446696141,21.988784242609015,Urea
20.425388217007743,74.98806690736798,51.157485361088476,Red,Millets,28.172030955386884,44.93802331600013,38.963497073209965,Urea
35.34376577862254,56.07723654436968,49.195024812156355,Loamy,Tobacco,18.825163896551103,44.52250407597886,41.21031342559016,Urea
28.355335643346677,56.854280091082806,59.50329206355566,Loamy,Paddy,7.1633143730490705,25.638664729223294,18.31422339394184,Urea
34.31106630468484,63.56434137883579,41.090625827870944,Sandy,Paddy,27.31017306172603,18.284027960373454,16.353020316609694,Urea
24.365077757301282,77.99844735800902,61.453800576622086,Black,Tobacco,2.6823300693677856,41.37354922686494,27.52742327354785,Urea
32.268227784214154,46.68135784368301,69.64674504547907,Clayey,Maize,6.950151041503302,34.48939946977106,43.281953224053765,Urea
30.25377022033017,49.22679246871034,37.061121280220334,Clayey,Millets,6.61458627210526,38.3875342070026,20.593147864327634,Urea
32.59555845992306,48.65296092146214,50.73041466705568,Black,Barley,17.91822217291023,22.80700103854582,30.750945025808043,Urea
29.82372681737253,79.85343103226897,65.89744592184815,Sandy,Wheat,13.901422446468597,37.43614812276685,33.68812148805356,Urea
37.8984288245568,74.40507265671695,48.297283910948295,Black,Wheat,11.735092982411393,29.30030484991105,23.188781245689448,Urea
37.04387066694015,41.4168947367418,43.16205461479484,Red,Tobacco,27.947684649569698,23.441728817325803,37.05637963570358,Urea
25.195075675206525,68.9368045475434,49.835029403150834,Clayey,Millets,2.431386477229438,35.49776290978788,21.60549605849434,Urea
37.02413828097538,59.80586108055897,49.22346309306592,Loamy,Maize,17.772233539785528,25.43427623706579,39.740428977754476,Urea
37.28985760614697,69.35639675814807,50.850412487216595,Sandy,Millets,26.04482412154641,19.720219791075777,22.358565967660038,Urea
36.74026656727344,67.89885846677134,57.205630870412016,Black,Millets,18.558341346455528,19.75815315879221,37.58149918672923,Urea
37.436870554904644,41.169891321382366,63.03267002259051,Loamy,Paddy,3.866096024203356,37.30524768874823,25.053565627774255,Urea
31.12363470079514,70.26543215139739,40.347533227916315,Sandy,Wheat,5.793985937618792,24.79300729509879,17.52294673403954,Urea
22.316877135605154,55.06781447947195,30.362896186108998,Loamy,Wheat,24.56038261499525,23.50028844796745,18.853461542795742,Urea
39.25984007717989,53.674886641547445,55.304875725357924,Red,Barley,27.960843165300524,43.11685461709354,18.07529183972038,Urea
38.945957765126764,46.65510347729089,60.83937170128542,Black,Barley,21.25716013807888,16.73761381676395,29.207216653052654,Urea
37.430736123047524,78.93955876709587,68.75511421142767,Clayey,Maize,22.48955495228774,37.747895877870675,18.90258720391896,Urea
36.43025894814882,54.87334116954898,62.75142573428375,Loamy,Millets,7.5752624906514665,19.768148498302693,15.030884395369002,Urea
38.8860726991566,44.08774478774876,64.16839097846264,Loamy,Tobacco,15.810722886355862,23.951232929699778,39.7776229739969,Urea
24.60107366062868,45.25340505637512,64.72217290129171,Clayey,Maize,28.897099603203955,36.93810200921057,15.939069412425487,Urea
39.29040944540417,70.4037631375239,47.69195049523641,Loamy,Millets,9.358559714853914,36.73268017842351,24.622282213143823,Urea
24.007182870974255,74.72491253962124,58.596961608089906,Red,Tobacco,16.88250859030148,31.296984173698743,29.145973803075382,Urea
24.074024985525483,43.646579616247664,36.14632152644451,Clayey,Paddy,13.61080903815848,15.53585677434958,30.910631811847683,Urea
20.65052358982504,76.83391391262748,54.66601258082952,Sandy,Tobacco,23.89611872928529,18.519245668871832,29.4456705453765,Urea
33.71130574457943,57.21223579597851,38.02098906801347,Clayey,Barley,14.747836402243106,32.45914205743196,16.92626811225402,Urea
35.951182012743764,52.41447835694295,48.20880596327205,Black,Millets,0.34861619724301907,26.774806692200542,17.173406633836766,Urea
35.14118535222447,78.10594552154868,66.31274611938561,Red,Wheat,21.728559243792358,19.377662221054365,37.47484917303849,Urea
31.418090036883285,40.7347054776216,49.29425526206366,Loamy,Paddy,6.3104873975660585,38.27414207378868,25.380497029345186,Urea
21.44832544292683,61.36968823905781,65.301339432784,Loamy,Tobacco,2.4752560332126383,25.73404052784814,39.73542140690502,Urea
31.35081696523116,67.57859876549063,62.02346796436331,Black,Millets,6.004507327344303,18.137035210032007,20.024477467772094,Urea
34.129514529738024,41.26344579302568,67.4484898497476,Loamy,Paddy,1.5591385095441723,36.27181558352749,31.238890059032116,Urea
36.03456166139584,53.57800770171224,62.59300454986049,Loamy,Tobacco,2.403445391540254,31.42777128461209,41.84449968181583,Urea
29.046365690366002,65.743107807861,51.05610643744453,Red,Millets,21.947685652659956,16.810562519716914,17.448899460917687,Urea
29.585578571525744,64.62968087768971,43.16069751258649,Clayey,Maize,14.105477780899951,41.15498336919363,37.32837196784867,Urea
23.233450882936054,40.834445571661526,56.1305207694932,Red,Barley,9.969438760653267,29.798305403513986,31.274359071581024,Urea
28.065227222476636,48.822444996892926,46.73599154670611,Clayey,Barley,6.107348410267281,20.22580009734761,40.21357218830801,Urea
34.85413042399962,57.01973337792302,43.83739970187852,Sandy,Maize,11.13116288953808,16.203275742374473,44.62948691208173,Urea
31.57350817144787,57.54461676758362,59.01030641660546,Loamy,Maize,14.600068242741086,42.02105592033776,41.20269714244982,Urea
31.847006571867244,76.49453382466764,38.42648756022666,Black,Barley,18.688997506904485,36.99339067245843,33.94680660277562,Urea
34.31649929364177,76.36130082662564,37.187324354809675,Clayey,Tobacco,7.126299747716329,20.429308581284694,44.14185282124919,Urea
29.845557128960696,49.88924297612708,64.82999605090046,Loamy,Tobacco,13.359157650079965,25.77700108199297,30.444520617890706,Urea
33.04246491060876,52.48592226785789,45.96183784548444,Red,Paddy,25.739587617681174,32.65237900021816,15.270912123886507,Urea
39.39642090157089,58.151581655345566,39.44201853385856,Loamy,Paddy,2.20490241990038,30.593218456680532,20.09273715262622,Urea
36.577667317652185,57.235500946472236,39.9485709035052,Red,Paddy,18.5143495981209,20.011257237028495,36.203316506563375,Urea
20.73342853867086,69.45608060262562,56.552181104872204,Red,Tobacco,14.238926272494417,39.170104588501594,40.325113469075916,Urea
24.116824200735365,44.47678477590912,40.789984460679584,Clayey,Wheat,1.7126056826794456,43.098170768848846,30.93508584003096,Urea
22.442198280200536,58.08796113133741,67.3550007011162,Loamy,Paddy,9.484683149302516,16.247185771511763,30.217044260651775,Urea
39.73260245917694,78.60474785744182,30.197599237376384,Black,Barley,28.55435356269717,41.03754883560066,34.17359813446501,Urea
26.853069762418308,61.289799553051964,35.02966047226595,Red,Barley,3.9814396145783215,43.19459375780525,19.306270861181787,Urea
23.766981675312028,69.23317899483506,36.24655379168696,Sandy,Barley,7.03683880004486,22.659195741852955,43.90040498461197,Urea
27.485935342795855,40.70063963448249,39.76589161689497,Black,Wheat,24.926315740251162,38.055580935713735,40.9382650786511,Urea
33.790535020631225,67.06053543108986,38.62700609590868,Loamy,Tobacco,19.766564106979715,34.53698931124477,26.815932169624755,Urea
33.15690609206072,79.97654903082666,31.92848155442224,Sandy,Millets,29.31522552663952,41.12260351011777,27.20723882168612,Urea
31.340325219733355,69.53796837005306,65.14062245205392,Loamy,Barley,12.12420964953099,35.02780156690754,24.81099484689716,Urea
37.557823180826546,52.68782867061594,64.75602502162283,Clayey,Wheat,11.270167556451794,34.472239763831794,23.906078236808423,Urea
27.32923069742796,55.846907664370214,57.81868826759449,Sandy,Maize,11.656743038110372,22.126323926229823,28.460808678675917,Urea
24.545392545263027,42.92783695073774,54.13794373525512,Black,Millets,20.046383956650487,28.90482131401717,33.584710380288435,Urea
37.26667299143651,60.76327140544872,49.16727510518924,Loamy,Millets,0.7692619741930706,26.405868563575712,25.237434828784693,Urea
24.921393175959963,59.06781900164637,45.77461295273401,Black,Millets,16.4824271529136,36.46472721297823,37.40627148407468,Urea
36.44786837634116,57.23448366152134,65.8685715936049,Black,Paddy,2.1384081016549175,34.640792442940445,43.63980090099922,Urea
38.68872053611028,54.06490748958538,34.05683313796866,Black,Millets,14.576152775589769,23.546187058857683,22.70329703161524,Urea
36.06051795665327,61.56645106701018,42.45230796624014,Red,Barley,18.31001349932755,23.17872002200601,36.48452022669581,Urea
22.43772186673895,47.24597398138721,57.24471415859931,Sandy,Barley,5.443150430868808,36.27138785167298,30.754901510011805,Urea
23.70456893094819,76.71009956685509,46.98109700785447,Clayey,Barley,2.6111688776297592,26.20529049115163,39.472459305128424,Urea
22.246086888224383,40.103360593799295,55.5194082317319,Loamy,Barley,15.455255110011949,38.81231551141549,32.806157073694415,Urea
27.215450382211998,76.23564419151042,60.79778801006716,Black,Paddy,16.699111738101518,24.06181505504385,22.66934993427817,Urea
28.474765072975256,66.70199597165882,33.82141255338673,Sandy,Maize,18.71577974029719,32.59825389526422,28.55303036211687,Urea
37.38519249302105,58.91567862532729,51.41432407370644,Black,Barley,5.353378956833163,21.907385052836098,24.36815358146388,Urea
25.137676952914298,65.28061944081674,32.33818456434216,Loamy,Maize,4.253231805813056,32.911407506870745,23.23620762000376,Urea
28.85433933559054,57.83163658308916,58.980674055944725,Red,Barley,0.4746327529674732,39.56121171357698,25.23270073422662,Urea
26.744542655108408,76.22099169318696,60.904909097975306,Sandy,Wheat,7.946863417102002,32.8725218456687,34.358695125771504,Urea
24.533128044539758,54.1998522332775,32.77695370984374,Black,Millets,15.57179372724811,39.01069523467085,17.028376907766447,Urea
25.422948730003696,63.71247966613691,57.20527724413806,Loamy,Paddy,6.924875674620362,20.709745884572033,28.70575934641106,Urea
33.236783796987574,62.311336694801,59.22602040956984,Red,Millets,13.956168368511545,31.868904476337296,16.804270278023555,Urea
23.50605884715319,67.60019563282663,38.037347546362255,Red,Wheat,16.074830534192436,28.511128087745554,17.900293489401587,Urea
26.017062167065102,79.24945497377215,48.99546174024874,Clayey,Paddy,11.475788407320248,44.22493885884047,18.59487006052939,Urea
38.54001935848591,61.59828521122238,63.68133177505685,Sandy,Millets,15.628739318161266,17.673732963480496,33.70757064008279,Urea
36.521352605050566,71.28112350681543,58.349787909719055,Loamy,Wheat,1.0848114157428634,22.893377097325285,24.093850678359857,Urea
21.752854935276773,77.47831292124252,52.15208962849505,Red,Barley,9.165729319740706,28.41607621514507,26.9094455122285,Urea
30.313588553929954,76.7756789285767,49.87853931623321,Sandy,Barley,29.76474044469938,21.255315430720074,40.54274873235288,Urea
30.794652375198858,65.11800211090544,56.97215225636194,Red,Tobacco,15.974435776782785,19.238341478265173,36.64266201986195,Urea
21.618385661025044,56.11920715060646,36.940980599460346,Loamy,Wheat,20.84853266707385,44.26830602579744,25.382991796133567,Urea
